"","�..","YEAR","SITEID","PLOTID","SITE.PLOT","RC_INTERP","ESG","STM","STATE_INTERP","PHASE_INTERP","REFERENCENUM","REFERENCE","ESGEN","ACHNA","ANNUAL","ARAD","ARFRI","BARTEM","CLEIST","CXDU","LEYM","ELCHN","MEADPF","MEADPG","NISB","PPFF","PPGG","SMBPG","STBA","STGBGL","STGR","STIPA","STKR","SRC","GOOD.ARTEMISIA","HIMTNMEADOWSPP","OTHER.ALLIUM","SHRUB","SUB.SHRUB","CXPED","POTAC","POTBI","PCT.FOLIAR.COVER","PCT.BARE.SOIL","SPECIES.COUNT","SITENAME","LINEID","TOTALWTHECTARE","RC.Class","state.Class"
"1353",1353,2013,"UV-TARIALAN","HABTGAI","UV-Tarialan / Habtgai","III","Gravelly",24,2,1.1,1,"Yes","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,23,0,0,0,0,0,0,0,0,13.25,21,0,0,0,0,0,0,0,4,0,0,0,4.25,9.75,0,0,69.25,27.75,9,"Uvs-Tarialan",1,393.8092346,"I","1"
"1354",1354,2013,"UV-TARIALAN","HUREN HAD","UV-Tarialan / Huren had","I","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,0,11.5,0,0,0,0,0,0,0,0,5.75,20,13.75,0,0,0,0,33.75,0,1.5,0,0,0,0,2,0,0,75.25,13,16,"Uvs-Tarialan",1,538.2125854,"I","1"
"1355",1355,2013,"UV-TARIALAN","NUTSGENII ZOO","UV-Tarialan / Nutsgenii zoo","II","Gravelly",11,2,2.1,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,1.5,NA,22,0,0,NA,NA,NA,0,0,NA,21.5,33.75,11,0,0,0,0,21,0,0,0,0,0,0,NA,NA,NA,87.25,10,14,"Uvs-Tarialan",1,381.6089478,"I","1"
"1356",1356,2013,"UV-TARIALAN","TAHILT","UV-Tarialan / Tahilt","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0.75,NA,23,0,0,NA,NA,NA,0,0,NA,4.5,9.25,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,63.5,24.75,7,"Uvs-Tarialan",1,195.6045837,"II","2"
"1357",1357,2013,"UV-TES","GANTS TOLGOI","UV-Tes / Gants tolgoi","III","sandy loam",12,2,2.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,8,0,0,5.75,0,0,0,0,0,0,0,0,17.5,NA,NA,NA,30.5,64.25,5,"Uvs-Tes",1,281.0065613,"II","2"
"1358",1358,2013,"UV-TES","GUURIIN AM","UV-Tes / Guuriin am","I","High water table",13,1,1.1,1,"Yes","ACSP/SCHI dominated solonchak in HWT ESG, Semidesert steppe",0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,6,0,0,0,0,6.5,0,0,0,0,0,0,2.75,66.25,26.75,8,"Uvs-Tes",1,1409.833008,"I","1"
"1359",1359,2013,"UV-TES","GYRVAN BYLAG","UV-Tes / Gyrvan bylag","IV","Sandy loam",12,3,3.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0.75,0,0,0,9.25,0,0,0,0,0,0,0,0,1.5,NA,NA,NA,11.5,84.5,4,"Uvs-Tes",1,55.80130386,"II","2"
"1360",1360,2013,"UV-TES","HASHAALAAGUI TALBAI","UV-Tes / Hashaalaagui talbai","II","High water table",10,2,2.1,2,"No","ACSP dominated solonchak in HWT ESG, Steppe",1.5,0,0,0,0,0,0.75,0,0,0,0,0,0,1.5,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0,0,33,65.25,7,"Uvs-Tes",1,277.8065186,"I","1"
"1361",1361,2013,"UV-TES","IH GATLAGA","UV-Tes / Ih gatlaga","I","sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,5.75,0,0,26.75,0,0,0,0,0,0,0,0,0.75,NA,NA,NA,38.5,54.5,6,"Uvs-Tes",1,289.8067627,"I","1"
"1362",1362,2013,"UV-TSAGAANHAIRHAN","ELSNII BYLAG","UV-Tsagaanhairhan / Elsnii bylag","I","Gravelly",1,1,1.2,2,"No","Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,10.25,0,0,0,0,0,0,0,0,3.75,0,35.25,0,0,0,0,13.5,0,0,0,0,0,0,0,3.25,0,55.75,35,6,"Uvs-tsagaanhairhan",1,157.8036804,"I","1"
"1363",1363,2013,"UV-TSAGAANHAIRHAN","HASHAAT/BODOCH/","UV-Tsagaanhairhan / Hashaat/Bodoch/","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,0,0,11,68,0,0,0,0,0,12.75,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0,90.75,9.25,5,"Uvs-tsagaanhairhan",1,437.8102417,"I","1"
"1364",1364,2013,"UV-TSAGAANHAIRHAN","MODOT","UV-Tsagaanhairhan / Modot","III","Loamy",2,2,2.2,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,26,0,25.75,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,61.25,38.75,4,"Uvs-tsagaanhairhan",1,96.00224304,"III","2"
"1365",1365,2013,"UV-TSAGAANHAIRHAN","MUNDUUHUU","UV-Tsagaanhairhan / Munduuhuu","I","Loamy",2,1,1.2,2,"No","Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,5,NA,0,0,0,NA,NA,NA,0,0,NA,6.75,0,0,0,0,0,0,67,0,0,0,0,0,1.25,NA,NA,NA,73,19.25,6,"Uvs-tsagaanhairhan",1,192.8045044,"I","1"
"1366",1366,2013,"UV-TSAGAANHAIRHAN","TURGEN","UV-Tsagaanhairhan / Turgen","IV","Loamy",2,3,3.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,27.75,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,19.75,0,0,0,0,0,0,0,4.75,0,51.75,37.25,4,"Uvs-tsagaanhairhan",1,45.80107498,"III","2"
"1367",1367,2013,"UV-TURGEN","DOHIYR","UV-Turgen / Dohiyr","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,7.75,0,0,0,0,0,0,0,0,28.5,4.75,33,0,0,0,5,1.25,0,8.5,0,0,0,0,0,8,4.75,75.25,6.5,18,"Uvs-Turgen",1,188.2044067,"I","1"
"1368",1368,2013,"UV-TURGEN","GOBI ELJGENE","UV-Turgen / Gobi eljgene","II","sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,8.5,0,28.25,0,0,2,0,0,0,0,0,9,6.5,0,0,0,0,0,34.25,0,0,0,0,0,0,0,0,0,75,13.75,11,"Uvs-Turgen",1,52.00121689,"I","1"
"1369",1369,2013,"UV-TURGEN","GOLIIN UMNU HUBUU","UV-Turgen / Goliin umnu hubuu","I","Loamy",2,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",1.5,0,0,13.5,0,0,17,0,0,0,0,0,19.5,21,6.25,0,0,0,0,19.5,0,6.75,0,0,0,0,0,16.5,1,85,5.25,14,"Uvs-Turgen",1,153.2035828,"I","1"
"1370",1370,2013,"UV-TURGEN","HYBHAI EMEELT","UV-Turgen / Hybhai emeelt","I","Gravelly",7,1,1.1,1,"Yes","STKR-grass-forbs rangeland in Gravelly hills ESG, Steppe",0,0,0,16,0,0,2.5,0,0,0,0,0,3,2.5,18.25,0,0,0,0,28.5,0,0,0,0,0,0,0,1.25,0.5,67,21,13,"Uvs-Turgen",1,49.00114822,"I","1"
"1371",1371,2013,"UV-TURGEN","TSUNHEG YYL","UV-Turgen / Tsunheg yyl","II","Gravelly",1,2,2.1,2,"No","Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,24,0,0,5.75,0,0,0,0,0,19.25,8,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11,0,62.25,14.75,13,"Uvs-Turgen",1,71.00166321,"III","2"
"1372",1372,2013,"UV-ULAANGOM","ADARGANA","UV-Ulaangom / Adargana","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,27,0,0,NA,NA,NA,0,0,NA,0.75,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,30,32.25,7,"Uvs-Ulaangom",1,545.4127808,"II","2"
"1373",1373,2013,"UV-ULAANGOM","ARSAI","UV-Ulaangom / Arsai","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,1.25,NA,0,0,0,NA,NA,NA,0,0,NA,1.5,0,0,0,15.25,0,0,0,0,0,0,0,0,0,NA,NA,NA,38,4,7,"Uvs-Ulaangom",1,180.6042175,"I","1"
"1374",1374,2013,"UV-ULAANGOM","BAG BYRAA","UV-Ulaangom / Bag byraa","IV","Sandy",16,3,3.1,2,"No","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,2.5,0,0,0,2.25,0,0,0,0,0,0,8.75,0,0,0,0.75,0,0,0,0,5.5,0,0,0,0,0,0,6.25,34.75,37.5,7,"Uvs-Ulaangom",1,295.8069153,"IV","3"
"1375",1375,2013,"UV-ULAANGOM","HEER MORIT","UV-Ulaangom / Heer morit","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,5.75,0,0.25,0,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,36.5,48.75,5,"Uvs-Ulaangom",1,233.6054688,"I","1"
"1376",1376,2013,"UV-ULAANGOM","HOLIIN PRIVAD","UV-Ulaangom / Holiin privad","III","Loamy",12,2,2.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loam covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,44.25,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11.25,57.25,7.5,6,"Uvs-Ulaangom",1,121.6028442,"I","1"
"1377",1377,2013,"UV-ULGII","ENDERT","UV-Ulgii / Endert","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,28.25,0,0,0,0,0,0,6.5,0,0,38.5,43.25,8,"Uvs-Ulgii",1,151.6035461,"I","1"
"1378",1378,2013,"UV-ULGII","HASHAALAAGUI TALBAI","UV-Ulgii / Hashaalaagui talbai","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,20.25,0,1,0,0,0,0,1,0,0,46.75,48.75,7,"Uvs-Ulgii",1,175.2041016,"I","1"
"1379",1379,2013,"UV-ULGII","HUH UZUUR","UV-Ulgii / Huh uzuur","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,2.25,0.5,0,0,0,0,0,25.75,0,0,0,0,0,0,NA,NA,NA,29,53.25,6,"Uvs-Ulgii",1,86.20202637,"I","1"
"1380",1380,2013,"UV-ULGII","MANHAN","UV-Ulgii / Manhan","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,13,0,0,0,0,0,36.25,0,0,0,0,0,0,NA,NA,NA,46.75,43.25,5,"Uvs-Ulgii",1,214.405014,"I","1"
"1381",1381,2013,"UV-ULGII","SHUVUUN HARIIN HYAR","UV-Ulgii / Shuvuun hariin hyar","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,20.25,0,0,0,0,0,28.5,0,0,0,0,0,0,NA,NA,NA,63.5,33.25,6,"Uvs-Ulgii",1,467.0109558,"I","1"
"1382",1382,2013,"UV-UMNUGOBI","BOR HAG","UV-Umnugobi / Bor hag","I","Gravelly",11,1,1.1,1,"Yes","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0.5,0.5,0.75,0.5,0,0,0,0,0,0,0,2.5,3.5,0,0,21.75,0,0,0,0,0,0,0,0,0,0,0,0,30.25,58,9,"Uvs-Umnugobi",1,230.6053925,"I","1"
"1383",1383,2013,"UV-UMNUGOBI","HAR SHANAA","UV-Umnugobi / Har shanaa","I","Gravelly",11,1,1.1,1,"Yes","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,2.5,0.5,1.75,0.5,0,0.5,0,0,0,0,0,2.75,2.5,0,0,16,0,0,0,0,0,0,0.75,0,0,0,0,0,26.5,57.5,10,"Uvs-Umnugobi",1,202.2047424,"IV","3"
"1384",1384,2013,"UV-UMNUGOBI","HASHAALAAGUI TALBAI","UV-Umnugobi / hashaalaagui talbai","I","Gravelly",11,1,1.1,1,"Yes","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,0.75,0,3.5,0,0,0.5,0,0,0,0,0,0,21.25,0,0,9.75,0,0,0,1,0,0,0.25,0,0,0,0,0,33.75,64.25,8,"Uvs-Umnugobi",1,243.6056976,"I","1"
"1385",1385,2013,"UV-UMNUGOBI","MORIT","UV-Umnugobi / Morit","I","Gravelly",11,1,1.2,2,"No","STKR-STGL/STGO- Grass with Semishrubs rangeland in Gravelly hills ESG, Semi desert steppe",0,4.75,0,0.25,0,0,6.5,0,0,0,0,0,9,1.25,0,0,42.5,0,0,0,0,0,0,0.75,0,0,0,0,0,59,32.5,10,"Uvs-Umnugobi",1,364.2084961,"I","1"
"1386",1386,2013,"UV-UMNUGOBI","RASHAANTIIN HOTGOR","UV-Umnugobi / Rashaantiin hotgor","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,1.5,0,2.5,0,2.5,0,0,0,0,0,0,7.25,0,0,8,0,0,0,0,0,0,8,0,6,0,0,0,31.75,48.75,8,"Uvs-Umnugobi",1,395.4092407,"I","1"
"1387",1387,2013,"UV-ZAVHAN","BARYYN HUDUU","UV-Zavhan / Baryyn huduu","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,NA,NA,NA,8.25,91.25,3,"Uvs-Zavhan",1,10.20023918,"II","2"
"1388",1388,2013,"UV-ZAVHAN","GYY","UV-Zavhan / Gyy","I","Sandy",19,1,1.1,1,"Yes","Desert rangeland with shrubs in Sandy ESG, Desert",0,0,NA,0,8,0,NA,NA,NA,0,0,NA,0,0,0,0,6.75,0,0,0,NA,0,0,5,0,0,NA,NA,NA,15.5,84.25,4,"Uvs-Zavhan",1,59.80139542,"I","1"
"1389",1389,2013,"UV-ZAVHAN","HARMAGT","UV-Zavhan / Harmagt","II","Loamy",15,1,1.2,2,"No","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,7,90.5,3,"Uvs-Zavhan",1,23.80055618,"II","2"
"1390",1390,2013,"UV-ZAVHAN","TUIMERT","UV-Zavhan / Tuimert","I","Loamy",15,1,1.1,1,"Yes","STGL/STGO-semi shrubs rangeland in Loamy covered gravelly plain ESG, desert steppe",0,0,NA,4.5,0,0,NA,NA,NA,0,0,NA,0,0,0,0,11.5,0,0,0,0,0,0,1.25,0,0,NA,NA,NA,17.5,81,5,"Uvs-Zavhan",1,58.80137253,"I","1"
"1391",1391,2013,"UV-ZAVHAN","UHRIIN HEBTER","UV-Zavhan / Uhriin hebter","I","Sandy",16,1,1.1,1,"Yes","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,3,0.5,0,NA,NA,NA,0,0,NA,0,0,0,0,12,0,0,0,2,0,0,0.75,0,0,NA,NA,NA,15.5,83.5,6,"Uvs-Zavhan",1,69.80163574,"I","1"
"1392",1392,2013,"UV-ZAVHAN","XYAR","UV-Zavhan / Xyar","I","Sandy",16,1,1.1,1,"Yes","STGL/STGO-ALLPO rangeland in Sandy plain ESG , Desert steppe",0,0,NA,1.25,3.75,0,NA,NA,NA,0,0,NA,0,0,0,0,25.25,0,0,0,0,0,0,0.75,0,0,NA,NA,NA,31,68.5,6,"Uvs-Zavhan",1,154.2036133,"I","1"
"1393",1393,2013,"UV-ZUUNGOBI","DELGERIIN EHEN","UV-Zuungobi / Delgeriin ehen","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,2,0,0,0,0,0,0,0,0,12.5,6.5,0,0,23,0,0,0,0,14.25,0,0,0,20.75,7.5,0,12.5,72.75,25.25,9,"Uvs-Zuungobi",1,96.6022644,"I","1"
"1394",1394,2013,"UV-ZUUNGOBI","HAR HOTGOR","UV-Zuungobi / Har hotgor","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0,53.25,0,0,0,6,6,0,0,0,3.5,12,17.25,0,36.25,0,0,0,1,23,0,0,1.25,3.75,0,0,3,95,3,14,"Uvs-Zuungobi",1,348.0081482,"I","1"
"1395",1395,2013,"UV-ZUUNGOBI","SEJUURIIN HARGANA","UV-Zuungobi / Sejuuriin hargana","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,11.75,0,2.75,0,0,0,12.25,12.25,0,0,0,33.75,14.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17.5,62.5,37.25,12,"Uvs-Zuungobi",1,140.0032806,"III","3"
"1396",1396,2013,"UV-ZUUNGOBI","SHAR NYRGAN","UV-Zuungobi / Shar nyrgan","I","Sandy loam",8,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0,2.5,0,0,4,0,0,0,0,0,2,4.75,0,0,0,0,0,41.25,0,0,0,0,0,0,0,0,0,61.5,38,9,"Uvs-Zuungobi",1,64.00149536,"I","1"
"1397",1397,2013,"UV-ZUUNGOBI","TEBHIIN HUDAG","UV-Zuungobi / Tebhiin hudag","II","Sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,7,0,6.75,7.5,0,0,23,23,0,0,0,20.25,22.25,0,0,0,0,0,22.25,1,30.75,0,0,0,15,0,3.75,2,99.75,0.25,15,"Uvs-Zuungobi",1,296.8069458,"I","1"
"1398",1398,2013,"UV-ZUUNHANGAI","ERDENE TOLGOI","UV-Zuunhangai / Erdene tolgoi","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0,0,34.5,0,0,0,0,0,0,0,0,3.75,12.5,6.25,0,0,0,0,22.75,0,0,0,0,0,0,11,0,0.25,86.5,13.25,12,"Uvs-Zuunhangai",1,316.2073669,"I","1"
"1399",1399,2013,"UV-ZUUNHANGAI","HUITEN GOZOOROI","UV-Zuunhangai / Huiten gozooroi","I","Sandy loam",8,1,1.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.5,0,5.75,0,2.25,0,0,0,0,0.25,0,1,9,5,0,0,0,0,12.75,0,0,0,0,0.25,0,0,0,0.5,40.5,58,14,"Uvs-Zuunhangai",1,440.8103027,"III","3"
"1400",1400,2013,"UV-ZUUNHANGAI","HURLEG DALT","UV-Zuunhangai / Hurleg dalt","III","Gravelly",1,2,2.2,2,"No","Small bunch grass-forb-ARFRI rangeland in Gravelly hills ESG, FS",0,0,0,28.5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,42.5,56,6,"Uvs-Zuunhangai",1,243.0057068,"III","2"
"1401",1401,2013,"UV-ZUUNHANGAI","TSETSERLEG","UV-Zuunhangai / Tsetserleg","II","Loamy",2,2,2.1,2,"No","SBG-forb rangeland in Loamy fan and mountain valley ESG, FS",0,0,0,45.25,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,54.5,45.5,7,"Uvs-Zuunhangai",1,154.6036224,"III","2"
"1402",1402,2013,"UV-ZUUNHANGAI","YARGAIT","UV-Zuunhangai / Yargait","III","Sandy loam",8,2,2.2,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.25,0,0.25,0,4.75,0,0,0,0,0,0,8.75,6.25,6.75,0,0,0,0,20,0,1,0,0,0.25,0,1,0,2,50,49.75,24,"Uvs-Zuunhangai",1,778.4182739,"I","1"
"1403",1403,2013,"UVS-UNDURHANGAI","BARCHIN","Uvs-Undurhangai / Barchin","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1404",1404,2013,"UVS-UNDURHANGAI","EMT","Uvs-Undurhangai / Emt","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1405",1405,2013,"UVS-UNDURHANGAI","UNEGT","Uvs-Undurhangai / Unegt","III","Sandy loam",12,2,2.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1406",1406,2013,"UVS-UNDURHANGAI","YYSHIGT","Uvs-Undurhangai / Yyshigt","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1407",1407,2013,"UVS-UNDURHANGAI","ZUUN DENJ","Uvs-Undurhangai / Zuun denj","I","Sandy loam",12,1,1.1,1,"Yes","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","0"
"1408",1408,2013,"ZA-ALDARHAAN","ALDAR-HANIIN HUDAG","ZA-Aldarhaan / Aldar-Haniin hudag","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,0.5,12,0.5,0,0,0,0,0,0,0,4,18.5,0,0,0,0,0,14.5,NA,0,0,11.75,0,0,0,0,3,65,35,15,"Zavhan-Aldarhaan",1,640.414978,"I","1"
"1409",1409,2013,"ZA-ALDARHAAN","ARGALANT-IH-UUL","ZA-Aldarhaan / Argalant-Ih-Uul","III","Sandy loam",12,2,2.2,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,3.5,1.75,9,1.75,0,0,0,0,0,0,0,4,14.75,0,0,0,0,0,10.25,NA,1.25,0,9,0,2.75,0,0,0,64.25,35.75,16,"Zavhan-Aldarhaan",1,412.409668,"I","1"
"1410",1410,2013,"ZA-ALDARHAAN","BOGDIIN GOL-TAVAN TOLGOI","ZA-Aldarhaan / Bogdiin gol-Tavan tolgoi","ii","sandy loam",8,2,2.1,2,"No","STKR- CLSQ- forbs rangeland in Sandy loam alluvial fan ESG, Steppe",0,0.5,2,8.5,2,0,4,0,0,0,0,0,8.25,14.25,0,0,0,0,0,10.25,NA,1.5,0,6,0,0.25,0,0,3.5,63,37,20,"Zavhan-Aldarhaan",1,176.8041382,"III","3"
"1411",1411,2013,"ZA-ALDARHAAN","CHIGESTEI-AR BUMBAT","ZA-Aldarhaan / Chigestei-Ar bumbat","I","High water table",5,2,2.1,2,"No","Grass - forbs mountain meadow rangeland in High water table ESG, FS",0,0,0,20.25,0,0,53.75,0,0,3.75,5.25,0,35.75,0.5,16.25,0,0,0,0,0,NA,0.25,0,0,0,0,1.5,0,24.5,89.25,10.75,18,"Zavhan-Aldarhaan",1,618.2144165,"I","1"
"1412",1412,2013,"ZA-ALDARHAAN","MANDAAT-UZUUR TSAGAAN HAD","ZA-Aldarhaan / Mandaat-Uzuur tsagaan had","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,0,5,9.75,5,0,1,0,0,0,0,0,5,19,0,0,0,0,0,8.5,2,3.5,0,6.75,0,0,0,0,2.25,66.25,33.75,16,"Zavhan-Aldarhaan",1,409.8095703,"I","1"
"1413",1413,2013,"ZA-ALDARHAAN","UGUUMUR-ULAAN HAIRHAN","ZA-Aldarhaan / Uguumur-Ulaan hairhan","II","Sandy loam",12,2,2.1,2,"No","STKR-STGL/STGO-CLSQ rangeland in Sandy loamy covered gravelly plain ESG, Semi desert steppe",0,2.25,3.75,12,3.75,0,0,0,0,0,0,0,10.25,13.25,0,0,0,0,0,8.25,NA,3.5,0,10.75,0,0,0,0,0,64.25,35.75,16,"Zavhan-Aldarhaan",1,782.8182983,"I","1"
