VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
1032,11040,23,2311040,Mogollon Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,173,211,0.67843,0.98039,0.82745
1033,11070,23,2311070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,206,206,Gambel Oak-Serviceberry-3,255,Shrubland,115,223,0.45098,1,0.87451
1034,11150,23,2311150,Inter-Mountain Basins Juniper Savanna,212,212,Western Juniper-Utah Juniper-3,112,Conifer,137,68,0.53725,0.43921,0.26666
1035,11170,23,2311170,Southern Rocky Mountain Ponderosa Pine Savanna,150,150,Ponderosa Pine-1,85,Conifer,255,0,1,0.33333,0
1036,11250,23,2311250,Inter-Mountain Basins Big Sagebrush Steppe,221,221,Wyoming Big Sage-Wheatgrass-4,115,Shrubland,255,223,1,0.45098,0.87451
1037,11261,23,2311261,Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush,222,222,Mountain Sagebrush-Bluebunch Wheatgrass-Idaho Fescue-4,0,Shrubland,230,169,0.90196,0,0.66274
1038,11262,23,2311262,Inter-Mountain Basins Montane Sagebrush Steppe - Low Sagebrush,223,223,Low Sage-Black Sage-Silver Sage-5,197,Shrubland,255,191,1,0.77254,0.74902
1039,11270,23,2311270,Inter-Mountain Basins Semi-Desert Shrub-Steppe,225,225,Sand Sage-Jointfir-3,158,Shrubland,194,215,0.76078,0.6196,0.84313
1040,11350,23,2311350,Inter-Mountain Basins Semi-Desert Grassland,232,232,Indian Ricegrass-Threeawn-1,174,Grassland,185,211,0.72549,0.68235,0.82745
1041,11460,23,2311460,Southern Rocky Mountain Montane-Subalpine Grassland,244,244,Arizona Fescue-Mountain Muhly-1,205,Grassland,167,178,0.6549,0.80392,0.69803
1042,11530,23,2311530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.88235,0.88235,0.88235
1043,11590,23,2311590,Rocky Mountain Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,124,Riparian,123,93,0.48235,0.48627,0.3647
1044,11600,23,2311600,Rocky Mountain Subalpine/Upper Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,165,Riparian,49,167,0.19215,0.64705,0.6549
1045,10010,12,1210010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1,1,0.74509
1046,10040,12,1210040,North American Warm Desert Sparsely Vegetated Systems,100,100,Sparsely Vegetated,242,Sparse,255,189,1,0.94902,0.74117
1047,10060,12,1210060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,100,100,Sparsely Vegetated,78,Sparse,78,78,0.30588,0.30588,0.30588
1048,10110,12,1210110,Rocky Mountain Aspen Forest and Woodland,102,102,Quaking Aspen-4,255,Hardwood,255,115,1,1,0.45098
1049,10170,12,1210170,Columbia Plateau Western Juniper Woodland and Savanna,108,108,Western Juniper-Low Sage-3,245,Conifer,14,98,0.0549,0.96078,0.38431
1050,10190,12,1210190,Great Basin Pinyon-Juniper Woodland,110,110,Singleleaf Pinyon-Utah Juniper-3,76,Conifer,115,0,0.45098,0.29803,0
1051,10200,12,1210200,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,111,111,Limber Pine-Bristlecone Pine-3,46,Conifer,14,57,0.0549,0.18039,0.22352
1052,10280,12,1210280,Mediterranean California Mesic Mixed Conifer Forest and Woodland,117,117,Douglas Fir-White Fir-Sugar Pine-1,98,Conifer,84,168,0.32941,0.38431,0.65882
1053,10290,12,1210290,Mediterranean California Mixed Oak Woodland,118,118,Oregon White Oak-RoemersFescue-Oatgrass-1,100,Hardwood,220,100,0.86274,0.39215,0.39215
1054,10310,12,1210310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,120,120,Jeffrey Pine-1,70,Conifer,167,0,0.6549,0.27451,0
1055,10330,12,1210330,Mediterranean California Subalpine Woodland,139,139,Whitebark Pine-3,194,Conifer,226,162,0.88627,0.76078,0.63529
1056,10520,12,1210520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,147,147,White Fir-Limber Pine-3,149,Conifer,115,230,0.45098,0.58431,0.90196
1057,10570,12,1210570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,157,157,Bristlecone Pine-3,223,Conifer,227,162,0.89019,0.87451,0.63529
1058,10580,12,1210580,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,158,158,Lodgepole Pine-3,234,Conifer,127,0,0.49803,0.91764,0
1059,10620,12,1210620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,164,164,Curlleaf Mountain Mahogany-Mountain Big Sagebrush-3,19,Shrubland,191,230,0.74902,0.07451,0.90196
1060,10790,12,1210790,Great Basin Xeric Mixed Sagebrush Shrubland,177,177,Black Sage-Low Sage-3,194,Shrubland,57,207,0.22352,0.76078,0.81176
1061,10800,12,1210800,Inter-Mountain Basins Big Sagebrush Shrubland,182,182,Wyoming Big Sage-Rubber Rabbitbrush-4,190,Shrubland,255,232,1,0.74509,0.9098
1062,10810,12,1210810,Inter-Mountain Basins Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,202,Shrubland,245,122,0.96078,0.79215,0.47843
1063,10820,12,1210820,Mojave Mid-Elevation Mixed Desert Scrub,184,184,Blackbrush-Jointfir-5,6,Shrubland,216,73,0.84705,0.02352,0.28627
1064,10870,12,1210870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,192,192,Creosote-Bursage-5,154,Shrubland,52,184,0.20392,0.60392,0.72156
1065,10880,12,1210880,Sonora-Mojave Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,222,Shrubland,245,110,0.96078,0.87058,0.43137
1066,11030,12,1211030,Great Basin Semi-Desert Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,174,255,0.68235,0.98039,1
1067,11240,12,1211240,Columbia Plateau Low Sagebrush Steppe,219,219,Low Sage-Idaho Fescue-3,140,Shrubland,132,173,0.51764,0.54902,0.67843
1068,11250,12,1211250,Inter-Mountain Basins Big Sagebrush Steppe,221,221,Wyoming Big Sage-Wheatgrass-4,115,Shrubland,255,223,1,0.45098,0.87451
1069,11260,12,1211260,Inter-Mountain Basins Montane Sagebrush Steppe,222,222,Mountain Sagebrush-Bluebunch Wheatgrass-Idaho Fescue-4,0,Shrubland,230,169,0.90196,0,0.66274
1070,11270,12,1211270,Inter-Mountain Basins Semi-Desert Shrub-Steppe,224,224,Spiny Hopsage-Jointfir-5,158,Shrubland,194,215,0.76078,0.6196,0.84313
1071,11350,12,1211350,Inter-Mountain Basins Semi-Desert Grassland,232,232,Indian Ricegrass-Threeawn-1,174,Grassland,185,211,0.72549,0.68235,0.82745
1072,11440,12,1211440,Rocky Mountain Alpine Turf,242,242,Spike Sedge-Cushion Phlox-5,43,Grassland,93,29,0.3647,0.16862,0.11372
1073,11530,12,1211530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.88235,0.88235,0.88235
1074,11540,12,1211540,Inter-Mountain Basins Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,156,Riparian,154,117,0.60392,0.61176,0.45882
1075,11590,12,1211590,Rocky Mountain Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,124,Riparian,123,93,0.48235,0.48627,0.3647
1076,11600,12,1211600,Rocky Mountain Subalpine/Upper Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,165,Riparian,49,167,0.19215,0.64705,0.6549
1077,10010,17,1710010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1,1,0.74509
1078,10110,17,1710110,Rocky Mountain Aspen Forest and Woodland,102,102,Quaking Aspen-4,255,Hardwood,255,115,1,1,0.45098
1079,10120,17,1710120,Rocky Mountain Bigtooth Maple Ravine Woodland,103,103,Rocky Mountain Maple-Gambel Oak-3,211,Hardwood,255,127,1,0.82745,0.49803
1080,10160,17,1710160,Colorado Plateau Pinyon-Juniper Woodland,107,107,Two Needle Pinyon-Utah Juniper-3,170,Conifer,205,102,0.80392,0.66666,0.4
1081,10190,17,1710190,Great Basin Pinyon-Juniper Woodland,110,110,Singleleaf Pinyon-Utah Juniper-3,76,Conifer,115,0,0.45098,0.29803,0
1082,10200,17,1710200,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,111,111,Limber Pine-Bristlecone Pine-3,46,Conifer,14,57,0.0549,0.18039,0.22352
1083,10510,17,1710510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,146,146,Douglas Fir-White Fir-1,210,Conifer,190,255,0.74509,0.82352,1
1084,10520,17,1710520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,147,147,White Fir-Limber Pine-3,149,Conifer,115,230,0.45098,0.58431,0.90196
1085,10540,17,1710540,Southern Rocky Mountain Ponderosa Pine Woodland,150,150,Ponderosa Pine-1,56,Conifer,168,0,0.65882,0.2196,0
1086,10550,17,1710550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,152,152,Engelmann Spruce-Subalpine Fir-5,255,Conifer,211,190,0.82745,1,0.74509
1087,10610,17,1710610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,163,163,Quaking Aspen-Subalpine Fir-Douglas Fir-3,230,Hardwood-Conifer,230,0,0.90196,0.90196,0
1088,10620,17,1710620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,164,164,Curlleaf Mountain Mahogany-Mountain Big Sagebrush-3,19,Shrubland,191,230,0.74902,0.07451,0.90196
1089,10640,17,1710640,Colorado Plateau Mixed Low Sagebrush Shrubland,166,166,Bigelow Sage-Low Sage-4,170,Shrubland,158,215,0.6196,0.66666,0.84313
1090,10790,17,1710790,Great Basin Xeric Mixed Sagebrush Shrubland,177,177,Black Sage-Low Sage-3,194,Shrubland,57,207,0.22352,0.76078,0.81176
1091,10800,17,1710800,Inter-Mountain Basins Big Sagebrush Shrubland,182,182,Wyoming Big Sage-Rubber Rabbitbrush-4,190,Shrubland,255,232,1,0.74509,0.9098
1092,10810,17,1710810,Inter-Mountain Basins Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,202,Shrubland,245,122,0.96078,0.79215,0.47843
1093,10820,17,1710820,Mojave Mid-Elevation Mixed Desert Scrub,184,184,Blackbrush-Jointfir-5,6,Shrubland,216,73,0.84705,0.02352,0.28627
1094,10860,17,1710860,Rocky Mountain Lower Montane-Foothill Shrubland,188,188,Serviceberry-Mountain Snowberry-Rockspirea-1,68,Shrubland,137,101,0.53725,0.26666,0.39607
1095,10870,17,1710870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,192,192,Creosote-Bursage-5,154,Shrubland,52,184,0.20392,0.60392,0.72156
1096,11030,17,1711030,Great Basin Semi-Desert Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,174,255,0.68235,0.98039,1
1097,11040,17,1711040,Mogollon Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,173,211,0.67843,0.98039,0.82745
1098,11070,17,1711070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,206,206,Gambel Oak-Serviceberry-3,255,Shrubland,115,223,0.45098,1,0.87451
1099,11080,17,1711080,Sonora-Mojave Semi-Desert Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,197,Shrubland,255,173,1,0.77254,0.67843
1100,11150,17,1711150,Inter-Mountain Basins Juniper Savanna,212,212,Western Juniper-Utah Juniper-3,112,Conifer,137,68,0.53725,0.43921,0.26666
1101,11240,17,1711240,Columbia Plateau Low Sagebrush Steppe,219,219,Low Sage-Idaho Fescue-3,140,Shrubland,132,173,0.51764,0.54902,0.67843
1102,11250,17,1711250,Inter-Mountain Basins Big Sagebrush Steppe,221,221,Wyoming Big Sage-Wheatgrass-4,115,Shrubland,255,223,1,0.45098,0.87451
1103,11260,17,1711260,Inter-Mountain Basins Montane Sagebrush Steppe,222,222,Mountain Sagebrush-Bluebunch Wheatgrass-Idaho Fescue-4,0,Shrubland,230,169,0.90196,0,0.66274
1104,11270,17,1711270,Inter-Mountain Basins Semi-Desert Shrub-Steppe,224,224,Spiny Hopsage-Jointfir-5,158,Shrubland,194,215,0.76078,0.6196,0.84313
1105,11350,17,1711350,Inter-Mountain Basins Semi-Desert Grassland,232,232,Indian Ricegrass-Threeawn-1,174,Grassland,185,211,0.72549,0.68235,0.82745
1106,11450,17,1711450,Rocky Mountain Subalpine-Montane Mesic Meadow,243,243,Fleabane-Lupine-4,197,Grassland,0,255,0,0.77254,1
1107,11530,17,1711530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.88235,0.88235,0.88235
1108,11540,17,1711540,Inter-Mountain Basins Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,156,Riparian,154,117,0.60392,0.61176,0.45882
1109,11590,17,1711590,Rocky Mountain Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,124,Riparian,123,93,0.48235,0.48627,0.3647
1110,11600,17,1711600,Rocky Mountain Subalpine/Upper Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,165,Riparian,49,167,0.19215,0.64705,0.6549
1111,10010,24,2410010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1,1,0.74509
1112,10040,24,2410040,North American Warm Desert Sparsely Vegetated Systems,100,100,Sparsely Vegetated,242,Sparse,255,189,1,0.94902,0.74117
1113,10110,24,2410110,Rocky Mountain Aspen Forest and Woodland,102,102,Quaking Aspen-4,255,Hardwood,255,115,1,1,0.45098
1114,10160,24,2410160,Colorado Plateau Pinyon-Juniper Woodland,107,107,Two Needle Pinyon-Utah Juniper-3,170,Conifer,205,102,0.80392,0.66666,0.4
1115,10230,24,2410230,Madrean Encinal,113,113,Arizona Pine-Emory Oak-1,167,Conifer,0,132,0,0.6549,0.51764
1116,10240,24,2410240,Madrean Lower Montane Pine-Oak Forest and Woodland,113,113,Arizona Pine-Emory Oak-1,189,Conifer,167,30,0.6549,0.74117,0.11764
1117,10250,24,2410250,Madrean Pinyon-Juniper Woodland,114,114,Alligator Juniper-Emory Oak-3,106,Conifer,160,31,0.62745,0.41568,0.12156
1118,10510,24,2410510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,146,146,Douglas Fir-White Fir-1,210,Conifer,190,255,0.74509,0.82352,1
1119,10520,24,2410520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,148,148,Douglas Fir-White Fir-3,149,Conifer,115,230,0.45098,0.58431,0.90196
1120,10540,24,2410540,Southern Rocky Mountain Ponderosa Pine Woodland,150,150,Ponderosa Pine-1,56,Conifer,168,0,0.65882,0.2196,0
1121,10550,24,2410550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,152,152,Engelmann Spruce-Subalpine Fir-5,255,Conifer,211,190,0.82745,1,0.74509
1122,10590,24,2410590,Southern Rocky Mountain Pinyon-Juniper Woodland,161,161,Two Needle Pinyon-Rocky Mountain Juniper-3,138,Conifer,183,46,0.71764,0.54117,0.18039
1123,10611,24,2410611,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation,163,163,Quaking Aspen-Subalpine Fir-Douglas Fir-3,230,Hardwood-Conifer,230,0,0.90196,0.90196,0
1124,10640,24,2410640,Colorado Plateau Mixed Low Sagebrush Shrubland,166,166,Bigelow Sage-Low Sage-4,170,Shrubland,158,215,0.6196,0.66666,0.84313
1125,10660,24,2410660,Inter-Mountain Basins Mat Saltbush Shrubland,168,168,Mat Saltbush-5,190,Shrubland,11,127,0.04313,0.74509,0.49803
1126,10780,24,2410780,Colorado Plateau Blackbrush-Mormon-tea Shrubland,176,176,Blackbrush-Mormon Tea-3,155,Shrubland,52,207,0.20392,0.60784,0.81176
1127,10800,24,2410800,Inter-Mountain Basins Big Sagebrush Shrubland,182,182,Wyoming Big Sage-Rubber Rabbitbrush-4,190,Shrubland,255,232,1,0.74509,0.9098
1128,10810,24,2410810,Inter-Mountain Basins Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,202,Shrubland,245,122,0.96078,0.79215,0.47843
1129,10930,24,2410930,Southern Colorado Plateau Sand Shrubland,196,196,Mormon Tea-Fringed Sage-3,219,Shrubland,134,24,0.52549,0.85882,0.09411
1130,11020,24,2411020,Colorado Plateau Pinyon-Juniper Shrubland,107,107,Two Needle Pinyon-Utah Juniper-3,0,Conifer,255,0,1,0,0
1131,11040,24,2411040,Mogollon Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,173,211,0.67843,0.98039,0.82745
1132,11070,24,2411070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,206,206,Gambel Oak-Serviceberry-3,255,Shrubland,115,223,0.45098,1,0.87451
1133,11150,24,2411150,Inter-Mountain Basins Juniper Savanna,212,212,Western Juniper-Utah Juniper-3,112,Conifer,137,68,0.53725,0.43921,0.26666
1134,11160,24,2411160,Madrean Juniper Savanna,114,114,Alligator Juniper-Emory Oak-3,157,Conifer,207,143,0.81176,0.61568,0.56078
1135,11170,24,2411170,Southern Rocky Mountain Ponderosa Pine Savanna,150,150,Ponderosa Pine-1,85,Conifer,255,0,1,0.33333,0
1136,11190,24,2411190,Southern Rocky Mountain Juniper Woodland and Savanna,214,214,Two Needle Pinyon-Rocky Mountain Juniper-1,86,Conifer,135,20,0.52941,0.33725,0.07843
1137,11210,24,2411210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,216,216,Grama-Creosote-2,221,Grassland,255,216,1,0.86666,0.84705
1138,11250,24,2411250,Inter-Mountain Basins Big Sagebrush Steppe,221,221,Wyoming Big Sage-Wheatgrass-4,115,Shrubland,255,223,1,0.45098,0.87451
1139,11270,24,2411270,Inter-Mountain Basins Semi-Desert Shrub-Steppe,225,225,Sand Sage-Jointfir-3,158,Shrubland,194,215,0.76078,0.6196,0.84313
1140,11350,24,2411350,Inter-Mountain Basins Semi-Desert Grassland,232,232,Indian Ricegrass-Threeawn-1,174,Grassland,185,211,0.72549,0.68235,0.82745
1141,11450,24,2411450,Rocky Mountain Subalpine-Montane Mesic Meadow,243,243,Fleabane-Lupine-4,197,Grassland,0,255,0,0.77254,1
1142,11530,24,2411530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.88235,0.88235,0.88235
1143,11590,24,2411590,Rocky Mountain Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,124,Riparian,123,93,0.48235,0.48627,0.3647
1144,10010,28,2810010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1,1,0.74509
1145,10060,28,2810060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,100,100,Sparsely Vegetated,78,Sparse,78,78,0.30588,0.30588,0.30588
1146,10110,28,2810110,Rocky Mountain Aspen Forest and Woodland,102,102,Quaking Aspen-4,255,Hardwood,255,115,1,1,0.45098
1147,10160,28,2810160,Colorado Plateau Pinyon-Juniper Woodland,107,107,Two Needle Pinyon-Utah Juniper-3,170,Conifer,205,102,0.80392,0.66666,0.4
1148,10490,28,2810490,Rocky Mountain Foothill Limber Pine-Juniper Woodland,144,144,Limber Pine-Rocky Mountain Juniper-3,205,Conifer,102,171,0.4,0.80392,0.67058
1149,10500,28,2810500,Rocky Mountain Lodgepole Pine Forest,145,145,Lodgepole Pine-4,251,Conifer,128,26,0.50196,0.98431,0.10196
1150,10510,28,2810510,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,146,146,Douglas Fir-White Fir-1,210,Conifer,190,255,0.74509,0.82352,1
1151,10520,28,2810520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,148,148,Douglas Fir-White Fir-3,149,Conifer,115,230,0.45098,0.58431,0.90196
1152,10540,28,2810540,Southern Rocky Mountain Ponderosa Pine Woodland,149,149,Ponderosa Pine-3,56,Conifer,168,0,0.65882,0.2196,0
1153,10550,28,2810550,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,153,153,Engelmann Spruce-Subalpine Fir-4,255,Conifer,211,190,0.82745,1,0.74509
1154,10560,28,2810560,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,156,156,Engelmann Spruce-Subalpine Fir-Menziesia-5,168,Conifer,56,0,0.2196,0.65882,0
1155,10570,28,2810570,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,157,157,Bristlecone Pine-3,223,Conifer,227,162,0.89019,0.87451,0.63529
1156,10590,28,2810590,Southern Rocky Mountain Pinyon-Juniper Woodland,161,161,Two Needle Pinyon-Rocky Mountain Juniper-3,138,Conifer,183,46,0.71764,0.54117,0.18039
1157,10610,28,2810610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,163,163,Quaking Aspen-Subalpine Fir-Douglas Fir-3,230,Hardwood-Conifer,230,0,0.90196,0.90196,0
1158,10620,28,2810620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,164,164,Curlleaf Mountain Mahogany-Mountain Big Sagebrush-3,19,Shrubland,191,230,0.74902,0.07451,0.90196
1159,10640,28,2810640,Colorado Plateau Mixed Low Sagebrush Shrubland,166,166,Bigelow Sage-Low Sage-4,170,Shrubland,158,215,0.6196,0.66666,0.84313
1160,10700,28,2810700,Rocky Mountain Alpine Dwarf-Shrubland,170,170,Heather Moss-Arctic Willow-5,118,Shrubland,19,92,0.07451,0.46274,0.36078
1161,10800,28,2810800,Inter-Mountain Basins Big Sagebrush Shrubland,181,181,Mountain Big Sage-Bitterbrush-3,190,Shrubland,255,232,1,0.74509,0.9098
1162,10810,28,2810810,Inter-Mountain Basins Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,202,Shrubland,245,122,0.96078,0.79215,0.47843
1163,10860,28,2810860,Rocky Mountain Lower Montane-Foothill Shrubland,188,188,Serviceberry-Mountain Snowberry-Rockspirea-1,68,Shrubland,137,101,0.53725,0.26666,0.39607
1164,11020,28,2811020,Colorado Plateau Pinyon-Juniper Shrubland,107,107,Two Needle Pinyon-Utah Juniper-3,0,Conifer,255,0,1,0,0
1165,11070,28,2811070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,206,206,Gambel Oak-Serviceberry-3,255,Shrubland,115,223,0.45098,1,0.87451
